,StockCode,Total_Sales,Total_Quantity_Purchase,Frequency,Mean_diff_purchase,Description
2198,23367,2495.7500000000036,3285,289,1.1470588235294117,SET 12 COLOUR PENCILS SPACEBOY 
2199,23368,1681.5000000000014,2382,239,1.1818181818181819,SET 12 COLOUR PENCILS DOLLY GIRL 
2200,23369,1581.0600000000009,1105,129,1.3448275862068966,SET 36 COLOUR PENCILS LOVE LONDON
2201,23370,2157.8500000000013,1555,158,1.2580645161290323,SET 36 COLOURING PENCILS DOILY
2202,23371,2313.5300000000016,1712,192,1.2,SET 36 COLOUR PENCILS SPACEBOY 
2203,23372,1752.7900000000016,1391,153,1.278688524590164,SET 36 COLOUR PENCILS DOLLY GIRL
2204,23373,1313.3900000000017,1608,100,2.1864406779661016,VINTAGE CHRISTMAS PAPER GIFT BAG
2205,23374,1962.8300000000036,2456,131,1.8695652173913044,RED SPOT PAPER GIFT BAG
2206,23375,1108.890000000002,1352,104,1.676923076923077,50'S CHRISTMAS PAPER GIFT BAG
2207,23376,1389.5899999999979,3051,160,1.3943661971830985,PACK OF 12 VINTAGE CHRISTMAS TISSUE
2208,23377,593.6200000000001,1354,137,1.476923076923077,PACK OF 12 DOLLY GIRL TISSUES
2209,23378,1842.42,4003,188,1.337837837837838,PACK OF 12 50'S CHRISTMAS TISSUES
2210,23379,465.36,1220,77,1.7924528301886793,PACK OF 12 RED APPLE TISSUES
2211,23380,983.4999999999998,2344,123,1.6101694915254237,PACK OF 12 VINTAGE DOILY TISSUES
2212,23381,567.9500000000003,1509,83,1.8627450980392157,PACK OF 12 VINTAGE LEAF TISSUES 
2213,23382,7356.180000000006,1875,221,1.1875,BOX OF 6 CHRISTMAS CAKE DECORATIONS
2214,23388,3448.6899999999996,825,157,1.4126984126984128,WOODLAND MINI BACKPACK
2215,23389,4780.539999999997,1122,244,1.2027027027027026,SPACEBOY MINI BACKPACK
2216,23390,3042.1900000000005,751,170,1.289855072463768,DOLLY GIRL MINI BACKPACK
2217,23391,1632.3199999999993,390,89,1.679245283018868, I LOVE LONDON MINI BACKPACK
2218,23392,1485.4300000000017,667,118,1.5932203389830508,SPACEBOY ROCKET LOLLY MAKERS
2219,23393,3230.409999999999,807,236,1.263157894736842,HOME SWEET HOME CUSHION COVER 
2220,23394,1888.8999999999992,438,155,1.411764705882353,POSTE FRANCE CUSHION COVER
2221,23395,3305.829999999999,761,220,1.263157894736842,BELLE JARDINIERE CUSHION COVER
2222,23396,2780.5299999999993,662,208,1.28,LE JARDIN BOTANIQUE CUSHION COVER
2223,23397,5097.649999999999,489,217,1.3150684931506849,FOOT STOOL HOME SWEET HOME 
2224,23398,538.7500000000002,610,78,2.0425531914893615,HANGING HEART BONHEUR
2225,23399,1752.350000000002,1922,240,1.1851851851851851,HOME SWEET HOME HANGING HEART
2226,23400,2409.3400000000006,461,108,1.6785714285714286,SHELF WITH 4 HOOKS HOME SWEET HOME
2227,23401,2354.870000000001,459,83,1.9375,RUSTIC MIRROR WITH LACE HEART
2228,23402,1151.0300000000007,297,69,2.021276595744681,HOME SWEET HOME 3 PEG HANGER 
2229,23403,2207.8600000000006,626,136,1.3768115942028984,LETTER HOLDER HOME SWEET HOME
2230,23404,4561.759999999995,1011,169,1.2666666666666666,HOME SWEET HOME BLACKBOARD
2231,23405,1321.3799999999992,254,73,2.021276595744681,HOME SWEET HOME 2 DRAWER CABINET
2232,23406,2428.9100000000003,457,112,1.532258064516129,HOME SWEET HOME KEY HOLDER
2233,23407,2729.330000000005,267,134,1.4545454545454546,SET OF 2 TRAYS HOME SWEET HOME
2234,23408,644.8000000000005,310,59,2.066666666666667,PHOTO FRAME LINEN AND LACE SMALL
2235,23409,801.6800000000001,215,43,3.3214285714285716,PHOTO FRAME LINEN AND LACE LARGE
2236,23410,290.1000000000001,36,18,5.75,CURIO CABINET LINEN AND LACE 
2237,23411,1118.6100000000008,227,57,2.2857142857142856, TRELLIS COAT RACK
2238,23412,2354.7999999999997,358,77,3.357142857142857,HEART MIRROR ANTIQUE WHITE
2239,23413,929.1100000000006,177,60,2.657142857142857,VINTAGE COFFEE GRINDER BOX
2240,23414,1378.7500000000007,141,64,2.341463414634146,ZINC BOX SIGN HOME
2241,23415,412.18,328,47,2.8181818181818183,HOME SWEET HOME HOOK
2242,23416,184.68,132,25,4.888888888888889,CHAMBRE HOOK
2243,23417,157.5,146,28,4.428571428571429,BATHROOM HOOK
2244,23418,1168.0800000000002,558,80,1.8541666666666667,LAVENDER TOILETTE BOTTLE
2245,23419,1045.8000000000006,474,87,1.5614035087719298,HOME SWEET HOME BOTTLE 
2246,23420,353.45000000000005,165,33,3.4,PANTRY HOOK TEA STRAINER 
2247,23421,353.36000000000007,162,34,3.4074074074074074,PANTRY HOOK SPATULA
2248,23422,477.88999999999993,213,47,2.735294117647059,PANTRY HOOK BALLOON WHISK 
2249,23423,876.9000000000002,219,66,2.13953488372093,PANTRY 3 HOOK ROLLING PIN HANGER
2250,23424,2529.4199999999973,466,136,1.391304347826087,GINGHAM RECIPE BOOK BOX
2251,23425,621.4399999999999,275,56,2.4615384615384617,STORAGE TIN HOME SWEET HOME
2252,23426,3450.21,1277,210,1.25,METAL SIGN DROP YOUR PANTS
2253,23427,2873.08,238,116,1.8461538461538463,STOOL HOME SWEET HOME 
2254,23428,675.9100000000001,77,33,1.2941176470588236,IVORY RETRO KITCHEN WALL CLOCK
2255,23429,400.01000000000005,47,23,1.5,RED RETRO KITCHEN WALL CLOCK
2256,23430,301.88,36,18,1.3571428571428572,BLUE RETRO KITCHEN WALL CLOCK
2257,23431,1175.3800000000015,1454,77,2.1875,NATURAL HANGING QUILTED HEARTS 
2258,23432,1090.0200000000007,1278,76,2.2222222222222223,PRETTY HANGING QUILTED HEARTS
2259,23433,1108.5800000000004,1258,89,1.8103448275862069,HANGING QUILTED PATCHWORK APPLES
2260,23434,1892.0700000000043,2105,201,1.2535211267605635,3 RAFFIA RIBBONS 50'S CHRISTMAS 
2261,23435,734.7899999999998,827,100,1.75,3 RAFFIA RIBBONS VINTAGE CHRISTMAS
2262,23436,2367.390000000001,1979,114,1.8970588235294117,VINTAGE CHRISTMAS GIFT BAG LARGE 
2263,23437,2373.630000000001,1939,131,1.6515151515151516, 50'S CHRISTMAS GIFT BAG LARGE
2264,23438,2227.42,1823,111,1.9692307692307693, RED SPOT GIFT BAG LARGE
2265,23439,8941.610000000006,4027,425,1.244186046511628,HAND WARMER RED LOVE HEART
2266,23440,299.36,164,5,3.0,PAINT YOUR OWN EGGS IN CRATE
2267,23441,9.24,22,3,5.333333333333333,HAND PAINTED HANGING EASTER EGG
2268,23442,87.36,42,10,4.0,12 HANGING EGGS HAND PAINTED
2269,23444,1200.0,79,79,3.456140350877193,Next Day Carriage
2270,23445,2177.839999999996,2688,103,1.671875,ICE CREAM BUBBLES
2271,23446,230.24999999999997,157,3,20.0,BLUE BUNNY EASTER EGG BASKET
2272,23447,231.89999999999998,158,4,15.0,PINK BUNNY EASTER EGG BASKET
2273,23448,41.24999999999999,25,3,20.0,CREAM BUNNY EASTER EGG BASKET
2274,23449,15.0,12,1,24.0,SET OF 6 EASTER RAINBOW CHICKS
2275,23451,558.1199999999998,278,54,1.4736842105263157,SQUARE MINI PORTRAIT FRAME
2276,23452,1021.7600000000008,518,87,1.4,HEART MINI PORTRAIT FRAME
2277,23453,631.5800000000002,324,51,1.9310344827586208,OVAL  MINI PORTRAIT FRAME
2278,23454,753.9499999999996,179,59,1.4848484848484849,THREE MINI HANGING FRAMES
2279,23455,569.4299999999998,207,36,2.347826086956522,SMALL PARLOUR PICTURE FRAME
2280,23456,634.1000000000003,158,36,2.347826086956522,MEDIUM PARLOUR PICTURE FRAME 
2281,23457,554.8299999999999,113,32,2.347826086956522,LARGE PARLOUR PICTURE FRAME
2282,23458,762.4499999999998,51,30,2.409090909090909,DOLLY CABINET 3 DRAWERS 
2283,23459,412.5,33,19,3.176470588235294,DOLLY CABINET 2 DRAWERS 
2284,23460,1007.0799999999998,108,43,1.6666666666666667,SWEETHEART WALL TIDY 
2285,23461,3082.7099999999996,857,107,1.4791666666666667,SWEETHEART BIRD HOUSE
2286,23462,1607.0400000000013,80,46,1.9230769230769231,ROCOCO WALL MIRROR WHITE
2287,23463,139.4,13,8,6.75,VINTAGE ZINC WATERING CAN
2288,23464,99.2,18,8,6.75,VINTAGE ZINC WATERING CAN SMALL
2289,23465,247.63,29,16,4.4,TUSCAN VILLA BIRD FEEDER
2290,23466,498.03,55,27,3.0434782608695654,TUSCAN VILLA DOVECOTE BIRD FEEDER
2291,23467,120.08000000000001,32,11,5.888888888888889,VINTAGE ZINC PLANTER  
2292,23468,156.75,19,11,7.111111111111111,TUSCAN VILLA BIRD TABLE 
2293,23469,1355.2399999999998,332,72,1.7073170731707317,CARD HOLDER LOVE BIRD SMALL
2294,23470,1460.5000000000002,232,84,1.619047619047619,CARD HOLDER LOVE BIRD LARGE 
2295,23471,626.74,66,28,3.1818181818181817,SIX DRAWER OFFICE TIDY
2296,23472,909.3700000000001,59,34,2.6153846153846154, NINE DRAWER OFFICE TIDY
2297,23473,552.8499999999998,679,52,1.5151515151515151,WOODLAND SMALL RED FELT HEART
2298,23474,270.96,312,38,1.7037037037037037,WOODLAND SMALL BLUE FELT HEART
2299,23475,242.17999999999998,286,31,2.0476190476190474,WOODLAND SMALL PINK FELT HEART
2300,23476,264.72,205,22,3.3333333333333335,WOODLAND LARGE RED FELT HEART
2301,23477,123.46999999999998,92,13,4.166666666666667,WOODLAND LARGE BLUE FELT HEART
2302,23478,324.40000000000003,285,13,5.0,WOODLAND LARGE PINK FELT HEART
2303,23479,880.2300000000007,114,45,1.7666666666666666,WIRE EGG BASKET 
2304,23480,6726.640000000003,1800,220,1.1590909090909092,MINI LIGHTS WOODLAND MUSHROOMS
2305,23481,281.17,228,32,2.65,PEARLISED IVORY HEART SMALL 
2306,23482,661.0199999999999,418,39,2.4347826086956523,PEARLISED IVORY HEART LARGE 
2307,23483,1651.3600000000001,1340,76,1.5952380952380953,HANGING  BUTTERFLY T-LIGHT HOLDER
2308,23484,547.35,185,36,2.5,HEART TRELLIS TRIPLE T-LIGHT HOLDER
2309,23485,5843.919999999998,262,83,1.5151515151515151,BOTANICAL GARDENS WALL CLOCK 
2310,23486,4145.469999999999,275,74,1.3513513513513513,ANTIQUE HEART SHELF UNIT
2311,23487,795.5800000000003,80,44,2.0,SWEET HEART CAKE CARRIER
2312,23489,2709.2299999999996,913,165,1.1904761904761905,VINTAGE BELLS GARLAND
2313,23490,2055.2700000000004,548,102,1.2727272727272727,T-LIGHT HOLDER HANGING LOVE BIRD
2314,23491,1897.7600000000002,228,79,1.3157894736842106,VINTAGE JINGLE BELLS HEART
2315,23492,635.38,76,28,2.6315789473684212,VINTAGE JINGLE BELLS WREATH
2316,23493,8509.679999999998,3970,430,1.1470588235294117,VINTAGE DOILY TRAVEL SEWING KIT
2317,23494,5377.809999999998,813,208,1.271186440677966,VINTAGE DOILY DELUXE SEWING KIT 
2318,23495,306.65999999999997,225,41,1.4814814814814814,SET OF 3 PANTRY WOODEN SPOONS
2319,23496,154.52,112,31,2.2222222222222223,PANTRY KITCHEN THERMOMETER 
2320,23497,3660.3700000000026,2561,202,1.135135135135135,CLASSIC CHROME BICYCLE BELL 
2321,23498,2378.4799999999996,1644,106,1.0769230769230769,CLASSIC BICYCLE CLIPS 
2322,23499,587.4899999999999,1315,115,1.25,SET 12 VINTAGE DOILY CHALK 
2323,23500,2044.5800000000004,1631,107,1.5348837209302326,KEY RING BASEBALL BOOT ASSORTED 
2324,23501,2220.370000000001,1823,116,1.4130434782608696,KEY RING BASEBALL BOOT UNION JACK
2325,23502,896.41,714,95,1.5918367346938775,PLAYING CARDS VINTAGE DOILY 
2326,23503,4864.300000000001,3646,345,1.1470588235294117,PLAYING CARDS KEEP CALM & CARRY ON
2327,23504,2857.640000000001,1934,221,1.2380952380952381,PLAYING CARDS JUBILEE UNION JACK
2328,23505,1660.0400000000004,1207,122,1.3928571428571428,PLAYING CARDS I LOVE LONDON 
2329,23506,1139.1999999999994,2747,156,1.3448275862068966,MINI PLAYING CARDS SPACEBOY 
2330,23507,1156.5099999999993,2884,129,1.3928571428571428,MINI PLAYING CARDS BUFFALO BILL 
2331,23508,1165.1299999999994,2631,132,1.3,MINI PLAYING CARDS DOLLY GIRL 
2332,23509,452.7199999999997,1065,68,1.7333333333333334,MINI PLAYING CARDS FUN FAIR 
2333,23510,1119.2199999999993,2522,126,1.3220338983050848,MINI PLAYING CARDS GYMKHANA
2334,23511,1256.1700000000014,573,101,1.5,EMBROIDERED RIBBON REEL EMILY 
2335,23512,977.3200000000006,501,58,1.9024390243902438,EMBROIDERED RIBBON REEL ROSIE
2336,23513,1114.2600000000007,566,70,1.8571428571428572,EMBROIDERED RIBBON REEL SUSIE 
2337,23514,977.3900000000003,478,74,1.5918367346938775,EMBROIDERED RIBBON REEL SALLY 
2338,23515,1164.980000000001,579,72,1.6956521739130435,EMBROIDERED RIBBON REEL DAISY 
2339,23516,1062.35,297,45,2.586206896551724,EMBROIDERED RIBBON REEL SOPHIE  
2340,23517,996.3799999999999,334,63,1.95,EMBROIDERED RIBBON REEL REBECCA 
2341,23518,983.2999999999996,362,45,2.4375,EMBROIDERED RIBBON REEL RACHEL 
2342,23519,792.3100000000001,224,24,3.75,EMBROIDERED RIBBON REEL CLAIRE
2343,23520,604.3000000000001,168,33,3.12,EMBROIDERED RIBBON REEL RUBY 
2344,23521,793.3699999999999,413,44,2.2333333333333334,WALL ART CAT AND BIRD 
2345,23522,727.4399999999999,354,32,2.4814814814814814,WALL ART DOG AND BALL 
2346,23523,1173.8100000000002,360,41,2.392857142857143,WALL ART TREASURE AHOY 
2347,23524,1557.6300000000006,481,63,1.7,WALL ART HORSE & PONY 
2348,23525,1867.5700000000004,583,54,1.9428571428571428,WALL ART BUFFALO BILL 
2349,23526,6021.400000000006,1012,144,1.2641509433962264,WALL ART DOG LICENCE 
2350,23527,1432.3100000000002,421,49,2.2333333333333334,WALL ART ANIMALS AND NATURE 
2351,23528,1504.4900000000007,479,50,1.9142857142857144,WALL ART SPACEBOY
2352,23529,2011.9900000000005,637,37,2.392857142857143,WALL ART DOLLY GIRL 
2353,23530,4465.969999999996,1062,88,1.488888888888889,WALL ART ONLY ONE PERSON 
2354,23531,5559.109999999997,979,114,1.3673469387755102,WALL ART BIG LOVE 
2355,23532,901.5800000000005,210,31,3.090909090909091,WALL ART WORK REST AND PLAY  
2356,23533,998.6400000000009,215,36,2.392857142857143,WALL ART GARDEN HAVEN 
2357,23534,8614.85000000001,1388,262,1.1724137931034482,WALL ART STOP FOR TEA 
2358,23535,8469.990000000009,1329,220,1.1929824561403508,WALL ART BICYCLE SAFETY
2359,23536,3442.1300000000024,626,85,1.5952380952380953,WALL ART VILLAGE SHOW 
2360,23537,581.1299999999999,111,34,2.576923076923077,WALL ART I LOVE LONDON 
2361,23538,1334.4900000000011,332,33,2.68,WALL ART VINTAGE HEART
2362,23539,1227.9499999999996,247,42,2.5185185185185186,WALL ART LOVES' SECRET 
2363,23540,947.06,150,14,5.583333333333333,WALL ART THE MAGIC FOREST 
2364,23541,6823.910000000004,872,152,1.36,WALL ART CLASSIC PUDDINGS 
2365,23542,3800.1600000000008,506,89,1.5952380952380953,WALL ART 70'S ALPHABET 
2366,23543,7019.01,1237,106,1.5952380952380953,WALL ART KEEP CALM 
2367,23544,1015.7800000000001,164,20,4.1875,WALL ART MID CENTURY MODERN 
2368,23545,1025.6,2480,85,2.2903225806451615,WRAP RED VINTAGE DOILY
2369,23546,1375.5,3275,121,1.7654320987654322,WRAP PAISLEY PARK 
2370,23547,661.5,1575,62,2.9583333333333335,WRAP FLOWER SHOP  
2371,23548,451.5,1075,43,4.303030303030303,WRAP MAGIC FOREST 
2372,23549,548.1,1305,52,3.4878048780487805,WRAP BIRD GARDEN 
2373,23550,763.1,1855,64,3.0,WRAP ALPHABET POSTER  
2374,23551,841.01,1843,141,1.4142857142857144,PACK OF 12 PAISLEY PARK TISSUES 
2375,23552,3883.9900000000007,1864,124,1.0769230769230769,BICYCLE PUNCTURE REPAIR KIT 
2376,23553,6457.150000000001,569,69,1.4285714285714286,LANDMARK FRAME CAMDEN TOWN 
2377,23554,4830.530000000001,424,59,1.5,LANDMARK FRAME OXFORD STREET
2378,23555,4818.070000000001,424,54,1.8214285714285714,LANDMARK FRAME NOTTING HILL 
2379,23556,4974.51,439,56,1.7586206896551724,LANDMARK FRAME COVENT GARDEN 
2380,23557,3930.27,350,32,2.217391304347826,LANDMARK FRAME BAKER STREET 
2381,23558,4741.37,418,55,1.6451612903225807,LANDMARK FRAME LONDON BRIDGE 
2382,23559,1488.6500000000017,652,127,1.393939393939394,WOODLAND BUNNIES LOLLY MAKERS
2383,23560,502.07000000000005,173,27,1.3333333333333333,SET OF 6 RIBBONS COUNTRY STYLE
2384,23561,475.99999999999994,170,16,1.5,SET OF 6 RIBBONS PARTY
2385,23562,730.3699999999999,253,45,1.0,SET OF 6 RIBBONS PERFECTLY PRETTY  
2386,23564,841.3100000000001,644,76,1.5833333333333333,EGG CUP MILKMAID INGRID
2387,23565,586.3100000000001,410,63,1.588235294117647,EGG CUP MILKMAID HELGA 
2388,23566,1159.4300000000005,883,84,1.358974358974359,EGG CUP MILKMAID HEIDI
2389,23567,291.58000000000004,211,38,2.24,EGG CUP HENRIETTA HEN PINK
2390,23568,787.5200000000002,630,48,1.9285714285714286,EGG CUP HENRIETTA HEN CREAM 
2391,23569,4752.310000000003,961,202,1.1951219512195121,TRADTIONAL ALPHABET STAMP SET
2392,23570,4944.370000000004,2782,293,1.1395348837209303,TRADITIONAL PICK UP STICKS GAME 
2393,23571,6436.610000000005,2859,268,1.1395348837209303,TRADITIONAL NAUGHTS & CROSSES
2394,23574,105.0,14,14,13.0,PACKING CHARGE
2395,23575,367.34999999999997,179,34,1.2,SNACK TRAY PAISLEY PARK
2396,23576,400.04,198,38,1.2,SNACK TRAY RED VINTAGE DOILY
2397,23578,125.71999999999998,60,14,1.3333333333333333,SNACK TRAY RED GINGHAM
2398,23579,362.65,171,37,3.25,SNACK TRAY I LOVE LONDON
2399,23580,236.86999999999992,117,26,1.2,SNACK TRAY HAPPY FOREST  
2400,23581,11613.029999999944,5035,351,1.125,JUMBO BAG PAISLEY PARK
2401,23582,10233.45,4815,266,1.1538461538461537,VINTAGE DOILY JUMBO BAG RED 
2402,23583,5513.829999999998,3395,338,1.125,LUNCH BAG PAISLEY PARK  
2403,23597,684.97,251,33,1.45,PAPER BUNTING PAISLEY PARK
2404,23598,1218.4800000000005,428,48,1.2608695652173914,PAPER BUNTING VINTAGE PARTY
2405,23601,19.92,8,4,19.25,SET 10 CARDS SNOWY SNOWDROPS  17100
2406,23602,2.91,1,1,28.0,SET 10 CARDS 3 WISE MEN 17107
2407,23603,49.80000000000002,20,14,4.666666666666667,SET 10 CARD KRAFT REINDEER 17084
2408,23604,6.64,4,2,33.5,SET 10 MINI SANTA & SNOWMAN  17087
2409,23605,11.64,4,1,65.0,SET 10 CARDS 12 DAYS OF XMAS 17059
2410,23607,13.28,8,7,12.428571428571429,SET 10 CARDS HATS & STOCKINGS 17081
2411,23608,11.64,4,3,12.0,SET 10 CARDS RUDOLPHS NOSE 17097
2412,23609,2.91,1,1,11.0,SET 10 CARDS SNOWY ROBIN 17099
2413,23610,6.24,3,3,25.666666666666668,SET 10 CARDS CHRISTMAS ROBIN 17095
2414,23611,99.60000000000001,40,16,5.5,SET 10 CARDS RED RIDING HOOD 17214
2415,23612,8.299999999999999,5,2,32.0,SET 10 MINICARDS CUTE SNOWMAN 17071
2416,23613,27.39,11,6,18.6,SET 10 XMAS CARDS & BADGES 17070
2417,23614,86.58,26,11,11.625,SET 10 CARDS 12 DAYS WRAP  17058
2418,23615,9.96,4,4,10.75,SET 10 CARDS PRINTED GRAPHIC 17219
2419,23616,19.92,8,7,4.285714285714286,SET 10 CARDS JINGLE BELLS 17217
2420,23617,5.82,2,1,10.0,SET 10 CARDS SWIRLY XMAS TREE 17104
2421,23619,9.96,4,2,32.5,SET 10 CARDS POINSETTIA 17093
2422,23620,24.900000000000002,10,7,14.0,SET 10 CARDS PERFECT POST 17090
2423,23621,14.940000000000001,6,4,7.0,SET 10 CARDS DAVID'S MADONNA 17074
2424,23623,23.28,8,6,16.333333333333332,SET 10 CARD CHRISTMAS WELCOME 17112
2425,23624,9.96,4,4,19.5,SET 10 CARD PERFECT NATIVITY 17089
2426,23625,44.91000000000001,9,4,21.25,SET 6 CARDS SPARKLY REINDEER 17262
2427,23626,107.07,43,16,4.466666666666667,SET 10 CARDS DINKY TREE 17076
2428,23627,17.43,7,2,14.0,SET 10 CARDS XMAS GRAPHIC  17218
2429,23628,2.91,1,1,39.0,SET 10 CARDS TRIANGLE ICONS  17220
2430,23629,59.76000000000001,24,10,7.9,SET 10 CARDS DRESSING UP 17077
2431,23630,5.48,2,2,39.0,SET 10 CARDS HANGING BAUBLES 17080
2432,23632,31.199999999999996,15,10,7.7,SET 10 CARDS CHEERFUL ROBIN 17065
2433,23633,7.470000000000001,3,3,13.0,SET 10 CARDS WORLD CHILDREN 17067
2434,23634,14.55,5,5,19.6,SET 10 CARDS XMAS CHOIR 17068
2435,23635,12.48,3,3,21.666666666666668,SET 10 CARDS CHRISTMAS HOLLY  17259
2436,23636,26.19,9,7,7.666666666666667,SET 10 CARDS WISHING TREE 17116
2437,23637,27.39,11,9,10.333333333333334,SET 10 CARDS OUT OF ORDER 17216
2438,23638,5.82,2,2,36.5,SET 10 CARDS ROBIN WATERPUMP  17096
2439,23639,13.32,4,4,21.25,SET 10 CARDS MAGICAL TREE 17086
2440,23640,22.410000000000004,9,8,11.625,SET 10 CARDS SCOTTIE DOG 17211
2441,23643,3.33,1,1,39.0,SET 10 CARDS CHRISTMAS BAUBLE 16954
2442,23644,16.65,5,5,14.0,SET 10 CARDS CHRISTMAS TREE 16955
2443,23645,22.41,9,4,10.75,SET 10 CHRISTMAS CARDS HOHOHO 16956
2444,23646,19.92,8,5,18.6,SET 10 CARDS JINGLE BELLS 16957
2445,23649,4.98,2,2,12.0,SET 10 CARDS DECK THE HALLS 16960
2446,23650,9.96,4,4,18.25,SET 10 CARDS FILIGREE BAUBLE 16961
2447,23652,5.82,2,1,22.0,SET 10 CARD CHRISTMAS STAMPS 16963
2448,23654,12.450000000000001,5,4,10.75,SET 10 CARD SNOWMAN 16965
2449,23660,534.66,306,42,2.590909090909091,HENRIETTA HEN MUG 
2450,23661,393.5899999999999,219,34,2.4782608695652173,MILK MAIDS MUG 
2451,23664,1.65,1,1,28.0,FLOWER SHOP DESIGN MUG
2452,23681,2526.69,1577,134,1.1,LUNCH BAG RED VINTAGE DOILY
2453,23691,481.5,1175,38,1.7619047619047619,WRAP KEEP CALM BIRTHDAY
2454,23692,21.0,50,2,15.0,WRAP A PRETTY THANK YOU
2455,23694,165.08000000000004,376,41,1.25,PAISLEY PARK CARD
2456,23695,323.31999999999994,765,59,1.3636363636363635,DOILY THANK YOU CARD
2457,23697,194.58,456,36,1.5,A PRETTY THANK YOU CARD
2458,23702,27.0,4,3,17.0,High Resolution Image
2459,23843,168469.6,80995,1,0.0,"PAPER CRAFT , LITTLE BIRDIE"
2460,35001G,681.5899999999999,199,33,13.777777777777779,HAND OPEN SHAPE GOLD
2461,35001W,270.02000000000004,92,5,73.8,HAND OPEN SHAPE DECO.WHITE
2462,35004B,2934.809999999998,577,112,4.144444444444445,SET OF 3 BLACK FLYING DUCKS
2463,35004C,1888.1,394,39,12.862068965517242,SET OF 3 COLOURED  FLYING DUCKS
2464,35004G,454.6499999999999,127,21,17.761904761904763,SET OF 3 GOLD FLYING DUCKS
2465,35004P,5.45,1,1,364.0,SET OF 3 PINK FLYING DUCKS
2466,35095A,388.57000000000005,925,100,4.8441558441558445,BLUE VICTORIAN FABRIC OVAL BOX
2467,35095B,352.24999999999994,862,98,4.7215189873417724,RED VICTORIAN FABRIC OVAL BOX
2468,35241,530.49,103,44,9.225,ENAMEL BLUE RIM BISCUIT BIN
2469,35265,52.20000000000001,17,12,27.666666666666668,COLOURFUL FLOWER FRUIT BOWL
2470,35271S,3.6100000000000003,19,2,186.5,GOLD PRINT PAPER BAG
